100	0.0000240000000000000006080205783298708865913795307278633117675781250000000000000000000000000000000000
200	0.0000889999999999999949137907684360015991842374205589294433593750000000000000000000000000000000000000
300	0.0001900000000000000104603825601401467793039046227931976318359375000000000000000000000000000000000000
400	0.0002910000000000000260069743518442919594235718250274658203125000000000000000000000000000000000000000
500	0.0004459999999999999988758991875670290028210729360580444335937500000000000000000000000000000000000000
600	0.0006669999999999999496999580905765014904318377375602722167968750000000000000000000000000000000000000
700	0.0008360000000000000460256832646166458289371803402900695800781250000000000000000000000000000000000000
800	0.0011429999999999999188426968999010568950325250625610351562500000000000000000000000000000000000000000
900	0.0014200000000000000382333054105288283608388155698776245117187500000000000000000000000000000000000000
1000	0.0017659999999999999916594495275035114900674670934677124023437500000000000000000000000000000000000000
1100	0.0020159999999999999968636199554339327733032405376434326171875000000000000000000000000000000000000000
1200	0.0023830000000000001354749645798847268451936542987823486328125000000000000000000000000000000000000000
1300	0.0033950000000000000142941214420488904579542577266693115234375000000000000000000000000000000000000000
1400	0.0033310000000000001933730953140866404282860457897186279296875000000000000000000000000000000000000000
1500	0.0043959999999999997341570967535062663955613970756530761718750000000000000000000000000000000000000000
1600	0.0049599999999999999991673327315311325946822762489318847656250000000000000000000000000000000000000000
1700	0.0062379999999999996215804820565153931966051459312438964843750000000000000000000000000000000000000000
1800	0.0067669999999999995779487171887467411579564213752746582031250000000000000000000000000000000000000000
1900	0.0059420000000000002329803017175891000078991055488586425781250000000000000000000000000000000000000000
2000	0.0068120000000000003465006059855113562662154436111450195312500000000000000000000000000000000000000000
2100	0.0074710000000000002101652185615421331021934747695922851562500000000000000000000000000000000000000000
2200	0.0089969999999999997891686476236827729735523462295532226562500000000000000000000000000000000000000000
2300	0.0092779999999999997889466030187577416654676198959350585937500000000000000000000000000000000000000000
2400	0.0103560000000000006215028491851626313291490077972412109375000000000000000000000000000000000000000000
2500	0.0105529999999999998805400025503331562504172325134277343750000000000000000000000000000000000000000000
2600	0.0154109999999999993519628205262961273547261953353881835937500000000000000000000000000000000000000000
2700	0.0122780000000000007187583861423263442702591419219970703125000000000000000000000000000000000000000000
2800	0.0140050000000000000877076189453873666934669017791748046875000000000000000000000000000000000000000000
2900	0.0154940000000000008273381979506666539236903190612792968750000000000000000000000000000000000000000000
3000	0.0163349999999999988264942629712095367722213268280029296875000000000000000000000000000000000000000000
3100	0.0173460000000000003073097332162433303892612457275390625000000000000000000000000000000000000000000000
3200	0.0246849999999999986100007731693040113896131515502929687500000000000000000000000000000000000000000000
